id,name,category,source_page_url,source_url,local_path,declared_sha256,local_sha256,local_bytes,local_width,local_height,http_status,content_type,final_url,remote_sha256,remote_bytes,remote_width,remote_height,remote_format,declared_matches_local,remote_matches_local,dimensions_match,error,attempts
currency_wars_equipment_106,热血沸腾拳•特权,privileged,https://wiki.biligame.com/sr/%E7%83%AD%E8%A1%80%E6%B2%B8%E8%85%BE%E6%8B%B3%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/f/f1/t7w5i6ofsl91u1vognn688cpmp6ubi3.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_106.png,111a5d051a9c8ceea2486d22098c6f919130418e525d151f6098ce9fa1625389,111a5d051a9c8ceea2486d22098c6f919130418e525d151f6098ce9fa1625389,32281,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/f/f1/t7w5i6ofsl91u1vognn688cpmp6ubi3.png,111a5d051a9c8ceea2486d22098c6f919130418e525d151f6098ce9fa1625389,32281,128,128,PNG,True,True,True,,1
currency_wars_equipment_107,物质分解液•特权,privileged,https://wiki.biligame.com/sr/%E7%89%A9%E8%B4%A8%E5%88%86%E8%A7%A3%E6%B6%B2%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/7/74/owez3qwb6fk9kcaoslr3tz116fhqblr.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_107.png,4204a0b84679223ecf29a6ca036e6aa95957cf6cd33512c64e55e6ae576dbb2e,4204a0b84679223ecf29a6ca036e6aa95957cf6cd33512c64e55e6ae576dbb2e,25438,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/7/74/owez3qwb6fk9kcaoslr3tz116fhqblr.png,4204a0b84679223ecf29a6ca036e6aa95957cf6cd33512c64e55e6ae576dbb2e,25438,128,128,PNG,True,True,True,,1
currency_wars_equipment_108,生命之环•特权,privileged,https://wiki.biligame.com/sr/%E7%94%9F%E5%91%BD%E4%B9%8B%E7%8E%AF%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/b/ba/r6bi8e7h04qglgienze9g5nbz625m97.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_108.png,f61a5944c98c2e3d9db314585345c0e673df145de7ce9ba27cea447c8d9d2220,f61a5944c98c2e3d9db314585345c0e673df145de7ce9ba27cea447c8d9d2220,33094,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/b/ba/r6bi8e7h04qglgienze9g5nbz625m97.png,f61a5944c98c2e3d9db314585345c0e673df145de7ce9ba27cea447c8d9d2220,33094,128,128,PNG,True,True,True,,1
currency_wars_equipment_109,电光履•特权,privileged,https://wiki.biligame.com/sr/%E7%94%B5%E5%85%89%E5%B1%A5%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/3/37/kwytpntq59eppt02fspkrfkxg0zt8h8.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_109.png,88a4334ec2c83711532325576281581f338b1b709b968407b0c90458cf2b63b8,88a4334ec2c83711532325576281581f338b1b709b968407b0c90458cf2b63b8,29134,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/3/37/kwytpntq59eppt02fspkrfkxg0zt8h8.png,88a4334ec2c83711532325576281581f338b1b709b968407b0c90458cf2b63b8,29134,128,128,PNG,True,True,True,,1
currency_wars_equipment_110,电磁弹射器•特权,privileged,https://wiki.biligame.com/sr/%E7%94%B5%E7%A3%81%E5%BC%B9%E5%B0%84%E5%99%A8%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/4/45/ok0fy6uy98drftzv20o7k5djfhbshnv.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_110.png,4a5f98d5703c2f8ec46dd348a41161178ef6976ea790711cc3bef4331708ec47,4a5f98d5703c2f8ec46dd348a41161178ef6976ea790711cc3bef4331708ec47,32555,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/4/45/ok0fy6uy98drftzv20o7k5djfhbshnv.png,4a5f98d5703c2f8ec46dd348a41161178ef6976ea790711cc3bef4331708ec47,32555,128,128,PNG,True,True,True,,1
currency_wars_equipment_111,痛觉阻断芯片•特权,privileged,https://wiki.biligame.com/sr/%E7%97%9B%E8%A7%89%E9%98%BB%E6%96%AD%E8%8A%AF%E7%89%87%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/3/39/6549yh6pqolczbqqxp02vqdjmzfs7ke.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_111.png,0e381740b644f074d8d57a640343a5197bba7c3469149f96c7d6bae8ea2d124b,0e381740b644f074d8d57a640343a5197bba7c3469149f96c7d6bae8ea2d124b,29438,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/3/39/6549yh6pqolczbqqxp02vqdjmzfs7ke.png,0e381740b644f074d8d57a640343a5197bba7c3469149f96c7d6bae8ea2d124b,29438,128,128,PNG,True,True,True,,1
currency_wars_equipment_112,碎星斩舰刀•特权,privileged,https://wiki.biligame.com/sr/%E7%A2%8E%E6%98%9F%E6%96%A9%E8%88%B0%E5%88%80%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/6/6b/4tp5deflxs90qowulzea1284u7y5xj7.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_112.png,bc53b2f878f643ce96519b04075f5e3d9301249e8c703dbeafc2c83098710fea,bc53b2f878f643ce96519b04075f5e3d9301249e8c703dbeafc2c83098710fea,31837,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/6/6b/4tp5deflxs90qowulzea1284u7y5xj7.png,bc53b2f878f643ce96519b04075f5e3d9301249e8c703dbeafc2c83098710fea,31837,128,128,PNG,True,True,True,,1
currency_wars_equipment_113,绝对热量•特权,privileged,https://wiki.biligame.com/sr/%E7%BB%9D%E5%AF%B9%E7%83%AD%E9%87%8F%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/7/7d/44folvfa971o8gov65thbnxgum3u1f2.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_113.png,b7715ddb5c9dea4d24897d8f80a1c790c272ce6cbfa1ab336a6078c379b610d2,b7715ddb5c9dea4d24897d8f80a1c790c272ce6cbfa1ab336a6078c379b610d2,30024,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/7/7d/44folvfa971o8gov65thbnxgum3u1f2.png,b7715ddb5c9dea4d24897d8f80a1c790c272ce6cbfa1ab336a6078c379b610d2,30024,128,128,PNG,True,True,True,,1
currency_wars_equipment_114,胜利之旗•特权,privileged,https://wiki.biligame.com/sr/%E8%83%9C%E5%88%A9%E4%B9%8B%E6%97%97%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/0/0c/535v3d7kzwbgfxudq0forup9v3chxok.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_114.png,a7992e1a9bc95462f233d13ad4619571c80b69e62ddca7f14275f4abd006ea90,a7992e1a9bc95462f233d13ad4619571c80b69e62ddca7f14275f4abd006ea90,25775,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/0/0c/535v3d7kzwbgfxudq0forup9v3chxok.png,a7992e1a9bc95462f233d13ad4619571c80b69e62ddca7f14275f4abd006ea90,25775,128,128,PNG,True,True,True,,1
currency_wars_equipment_115,自适应外骨骼•特权,privileged,https://wiki.biligame.com/sr/%E8%87%AA%E9%80%82%E5%BA%94%E5%A4%96%E9%AA%A8%E9%AA%BC%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/9/94/es524rclnsrht795b56rnt1nfxkvjln.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_115.png,4f0536a5df57dbb1fd94fa4688a2da232f7e20347f9810ad0d3633404917eaac,4f0536a5df57dbb1fd94fa4688a2da232f7e20347f9810ad0d3633404917eaac,34365,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/9/94/es524rclnsrht795b56rnt1nfxkvjln.png,4f0536a5df57dbb1fd94fa4688a2da232f7e20347f9810ad0d3633404917eaac,34365,128,128,PNG,True,True,True,,1
currency_wars_equipment_116,蓄能帆•特权,privileged,https://wiki.biligame.com/sr/%E8%93%84%E8%83%BD%E5%B8%86%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/5/5d/50olq8xte3l0aeuagqh7l3gcu0hmjm6.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_116.png,33121ab041df3a0573fb638f4687c2dabd116e0ba6f4ae08d6a0839d25affe9c,33121ab041df3a0573fb638f4687c2dabd116e0ba6f4ae08d6a0839d25affe9c,34741,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/5/5d/50olq8xte3l0aeuagqh7l3gcu0hmjm6.png,33121ab041df3a0573fb638f4687c2dabd116e0ba6f4ae08d6a0839d25affe9c,34741,128,128,PNG,True,True,True,,1
currency_wars_equipment_117,虫洞掘进钻头•特权,privileged,https://wiki.biligame.com/sr/%E8%99%AB%E6%B4%9E%E6%8E%98%E8%BF%9B%E9%92%BB%E5%A4%B4%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/a/a2/7alriyktsxdl43fuoc5z3hkqog26m5l.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_117.png,5468037f10a03db79db0ff7fd5c64de648cc4a5e9459279826d25a2e9d083302,5468037f10a03db79db0ff7fd5c64de648cc4a5e9459279826d25a2e9d083302,32726,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/a/a2/7alriyktsxdl43fuoc5z3hkqog26m5l.png,5468037f10a03db79db0ff7fd5c64de648cc4a5e9459279826d25a2e9d083302,32726,128,128,PNG,True,True,True,,1
currency_wars_equipment_118,行星钻地弹•特权,privileged,https://wiki.biligame.com/sr/%E8%A1%8C%E6%98%9F%E9%92%BB%E5%9C%B0%E5%BC%B9%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/3/33/4hbqrn3pq600ijf5mkqpqzdeude4h5i.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_118.png,057093a212c7dc7196a410cd1fae91fec7bd4e34113ea1ffe0fd38573350dc11,057093a212c7dc7196a410cd1fae91fec7bd4e34113ea1ffe0fd38573350dc11,26340,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/3/33/4hbqrn3pq600ijf5mkqpqzdeude4h5i.png,057093a212c7dc7196a410cd1fae91fec7bd4e34113ea1ffe0fd38573350dc11,26340,128,128,PNG,True,True,True,,1
currency_wars_equipment_119,追逐星辰•特权,privileged,https://wiki.biligame.com/sr/%E8%BF%BD%E9%80%90%E6%98%9F%E8%BE%B0%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/7/70/b0d8lme3910kdmbez1qs905zlxudaz6.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_119.png,ef05ef9c99143308d34121776f49b584f899a13afff12bc3d8ae58c6acac8898,ef05ef9c99143308d34121776f49b584f899a13afff12bc3d8ae58c6acac8898,33526,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/7/70/b0d8lme3910kdmbez1qs905zlxudaz6.png,ef05ef9c99143308d34121776f49b584f899a13afff12bc3d8ae58c6acac8898,33526,128,128,PNG,True,True,True,,1
currency_wars_equipment_120,闪光手榴弹•特权,privileged,https://wiki.biligame.com/sr/%E9%97%AA%E5%85%89%E6%89%8B%E6%A6%B4%E5%BC%B9%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/8/84/kubtrv6ger3f7d36hfttomyu0smwfvk.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_120.png,014ef547bca716049301e771bb5f9ff025777d31210818901237269f6872a98b,014ef547bca716049301e771bb5f9ff025777d31210818901237269f6872a98b,31824,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/8/84/kubtrv6ger3f7d36hfttomyu0smwfvk.png,014ef547bca716049301e771bb5f9ff025777d31210818901237269f6872a98b,31824,128,128,PNG,True,True,True,,1
currency_wars_equipment_121,随便骰子•特权,privileged,https://wiki.biligame.com/sr/%E9%9A%8F%E4%BE%BF%E9%AA%B0%E5%AD%90%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/3/3d/2r86qfn8jis73yz7ymp1keg0ljkppe8.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_121.png,41503631a9126cb5eff4a7386e577541e7a29c980222264e131febf96517b31b,41503631a9126cb5eff4a7386e577541e7a29c980222264e131febf96517b31b,24563,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/3/3d/2r86qfn8jis73yz7ymp1keg0ljkppe8.png,41503631a9126cb5eff4a7386e577541e7a29c980222264e131febf96517b31b,24563,128,128,PNG,True,True,True,,1
currency_wars_equipment_122,高周波电锯•特权,privileged,https://wiki.biligame.com/sr/%E9%AB%98%E5%91%A8%E6%B3%A2%E7%94%B5%E9%94%AF%E2%80%A2%E7%89%B9%E6%9D%83,https://patchwiki.biligame.com/images/sr/9/9a/295dp1qdznous57998ddav5rpftk3q2.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_122.png,68bb0c44f85d14e6d41ada9323292b90c02acd6ff956315e456b912f73c8bf4e,68bb0c44f85d14e6d41ada9323292b90c02acd6ff956315e456b912f73c8bf4e,30328,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/9/9a/295dp1qdznous57998ddav5rpftk3q2.png,68bb0c44f85d14e6d41ada9323292b90c02acd6ff956315e456b912f73c8bf4e,30328,128,128,PNG,True,True,True,,1
currency_wars_equipment_123,仙舟星徽,faction_emblem,https://wiki.biligame.com/sr/%E4%BB%99%E8%88%9F%E6%98%9F%E5%BE%BD,https://patchwiki.biligame.com/images/sr/2/2b/dtb6cawn7laskup2sv7snm7j61d5hf7.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_123.png,38a5e8c5f8a6501e4f39d29f089f8285f6c436da2e3565efb22ebb032fc10ead,38a5e8c5f8a6501e4f39d29f089f8285f6c436da2e3565efb22ebb032fc10ead,27148,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/2/2b/dtb6cawn7laskup2sv7snm7j61d5hf7.png,38a5e8c5f8a6501e4f39d29f089f8285f6c436da2e3565efb22ebb032fc10ead,27148,128,128,PNG,True,True,True,,1
currency_wars_equipment_124,列车同行星徽,faction_emblem,https://wiki.biligame.com/sr/%E5%88%97%E8%BD%A6%E5%90%8C%E8%A1%8C%E6%98%9F%E5%BE%BD,https://patchwiki.biligame.com/images/sr/c/c6/tkj5rv3wtbmt6wa5uplhrxam2j0oyow.png,data/runtime/1.0.0/4.4/equipment/assets/currency_wars_equipment_icons/currency_wars_equipment_124.png,2869b5b66d622304f025a8128beea24990f68ece240482a1765a59a6301e70b3,2869b5b66d622304f025a8128beea24990f68ece240482a1765a59a6301e70b3,25846,128,128,200,image/png,https://patchwiki.biligame.com/images/sr/c/c6/tkj5rv3wtbmt6wa5uplhrxam2j0oyow.png,2869b5b66d622304f025a8128beea24990f68ece240482a1765a59a6301e70b3,25846,128,128,PNG,True,True,True,,1
